"timestamp","fridge_w","tv_w","light_w","air_conditioning_w","smart_panel_w","fridge_wh","tv_wh","light_wh","air_conditioning_wh","smart_panel_wh","total_slice_kwh"
"2026-04-01 04:40:00","3.548753298868217","120","120","1242.755104683556","9.149579497724924","0.29572944157235137","10","10","103.56292539029633","0.7624649581437436","0.12462112"
"2026-04-01 04:45:00","3.2525313479359723","120","120","1038.177248730695","9.44601812103624","0.2710442789946643","10","10","86.51477072755792","0.7871681767530199","0.107572983"
"2026-04-01 04:50:00","2.546818742196059","120","120","1068.7854595851202","9.129425284985459","0.2122348951830049","10","10","89.06545496542668","0.7607854404154548","0.110038475"
"2026-04-01 04:55:00","3.129785565063587","120","120","1182.8897055620205","9.438499024635082","0.2608154637552989","10","10","98.57414213016837","0.7865415853862567","0.119621499"
"2026-04-01 05:00:00","152.57413299158605","120","120","1024.582599036647","10.16310529132924","12.714511082632171","10","10","85.38188325305391","0.8469254409441033","0.11894332"
"2026-04-01 05:05:00","170.94596231029192","120","120","1122.516783089987","9.456961688360147","14.245496859190993","10","10","93.54306525749891","0.7880801406966789","0.128576642"
"2026-04-01 05:10:00","169.41094252786107","120","120","1073.8121711212057","12.028776469502251","14.117578543988422","10","10","89.4843475934338","1.0023980391251874","0.124604324"
"2026-04-01 05:15:00","175.7096571976046","120","120","1185.4376704393992","10.822648020574215","14.642471433133716","10","10","98.7864725366166","0.9018873350478512","0.134330831"
"2026-04-01 05:20:00","4.9231050294354946","120","120","1105.6647383884294","10.440312037400151","0.41025875245295784","10","10","92.13872819903578","0.8700260031166792","0.113419013"
"2026-04-01 05:25:00","4.320679121109348","120","120","1197.561553587612","8.914883520862507","0.36005659342577895","10","10","99.796796132301","0.7429069600718755","0.12089976"
"2026-04-01 05:30:00","3.2816652357145686","120","120","1127.318228522415","10.23290547708277","0.27347210297621405","10","10","93.94318571020125","0.8527421230902308","0.1150694"
"2026-04-01 05:35:00","4.140077629674153","120","120","1093.0402803341576","9.392912171802777","0.3450064691395127","10","10","91.08669002784646","0.7827426809835647","0.112214439"
"2026-04-01 05:40:00","4.426685223667556","120","120","1135.1909847089828","12.139245767606354","0.3688904353056296","10","10","94.59924872574857","1.0116038139671961","0.115979743"
"2026-04-01 05:45:00","2.136655498059093","120","120","1091.115219249273","9.601788275879324","0.17805462483825774","10","10","90.92626827077274","0.8001490229899436","0.111904472"
"2026-04-01 05:50:00","3.593871255877207","120","120","1167.0459721538564","9.544363184016227","0.29948927132310055","10","10","97.25383101282137","0.7953635986680189","0.118348684"
"2026-04-01 05:55:00","4.239337209712359","120","120","1103.606590709439","9.114414416915835","0.3532781008093633","10","10","91.96721589245324","0.7595345347429863","0.113080029"
"2026-04-01 06:00:00","152.56626259385274","120","120","1085.6289989661022","9.642281187750251","12.713855216154395","10","10","90.46908324717518","0.8035234323125209","0.123986462"
"2026-04-01 06:05:00","156.5381819045991","120","120","1103.367100832649","8.540077425480783","13.044848492049924","10","10","91.94725840272073","0.7116731187900652","0.12570378"
"2026-04-01 06:10:00","162.13138415452298","120","120","1086.6472982673488","10.415023769690157","13.510948679543581","10","10","90.55394152227906","0.8679186474741797","0.124932809"
"2026-04-01 06:15:00","162.3735740714111","120","120","1107.113405498799","8.158674283842995","13.531131172617592","10","10","92.25945045823325","0.6798895236535829","0.126470471"
"2026-04-01 06:20:00","5.231311500365167","120","120","1090.2096745177075","8.080179380497142","0.4359426250304306","10","10","90.85080620980895","0.6733482817080951","0.111960097"
"2026-04-01 06:25:00","4.450388876137794","120","120","1052.2686238784556","7.643454925130024","0.37086573967814945","10","10","87.6890519898713","0.6369545770941687","0.108696872"
"2026-04-01 06:30:00","3.6572036100944993","120","120","1115.5075835076439","8.59348014661454","0.3047669675078749","10","10","92.95896529230365","0.7161233455512117","0.113979856"
"2026-04-01 06:35:00","3.6990558244334113","120","120","1154.540200894811","9.84364313306314","0.30825465203611757","10","10","96.21168340790092","0.8203035944219282","0.117340242"
"2026-04-01 06:40:00","4.720778036083657","120","120","1123.9231574047715","10.295877209577672","0.39339816967363805","10","10","93.66026311706429","0.8579897674648059","0.114911651"
"2026-04-01 06:45:00","3.47528235972254","120","120","1085.4102970752429","9.652214630910898","0.2896068633102117","10","10","90.45085808960357","0.8043512192425748","0.111544816"
"2026-04-01 06:50:00","2.7314019808981786","120","120","1169.0538549645128","8.998545818299604","0.22761683174151487","10","10","97.42115458037605","0.7498788181916336","0.11839865"
"2026-04-01 06:55:00","3.3220584809489537","120","120","1086.1470342985917","11.070965212791918","0.2768382067457461","10","10","90.51225285821597","0.9225804343993265","0.111711671"
"2026-04-01 07:00:00","156.21443758574068","120","120","1104.7058295156012","8.34015079479876","13.017869798811724","10","10","92.0588191263001","0.6950125662332299","0.125771701"
"2026-04-01 07:05:00","162.69678226917506","120","120","1050.2983143165384","8.203982396893853","13.55806518909792","10","10","87.5248595263782","0.6836651997411544","0.12176659"
"2026-04-01 07:10:00","172.81846432463658","120","120","1157.2247582509392","9.069456158682474","14.401538693719715","10","10","96.4353965209116","0.7557880132235395","0.131592723"
"2026-04-01 07:15:00","172.02680823057344","120","120","1121.52374180416","9.463531330156156","14.335567352547786","10","10","93.46031181701332","0.7886276108463464","0.128584507"
"2026-04-01 07:20:00","3.6686077859931285","120","120","1113.8592958697247","9.498552652524932","0.3057173154994274","10","10","92.82160798914373","0.7915460543770776","0.113918871"
"2026-04-01 07:25:00","1.9619037626809828","120","120","1117.0098826975868","10.299196982138161","0.1634919802234152","10","10","93.08415689146557","0.85826641517818","0.114105915"
"2026-04-01 07:30:00","4.589231463814622","120","120","1056.9302158049736","9.391782268188592","0.38243595531788516","10","10","88.0775179837478","0.7826485223490494","0.109242602"
"2026-04-01 07:35:00","4.22892568965498","120","120","1081.5306913010706","9.90951802914936","0.35241047413791493","10","10","90.12755760842255","0.82579316909578","0.111305761"
"2026-04-01 07:40:00","3.6337583567040017","120","120","1075.118563978785","8.638272061408","0.3028131963920001","10","10","89.59321366489874","0.7198560051173333","0.110615883"
"2026-04-01 07:45:00","3.9061261966684326","120","120","1095.380988766141","9.10022322991287","0.32551051638903605","10","10","91.28174906384507","0.7583519358260725","0.112365612"
"2026-04-01 07:50:00","2.1955476336775273","120","120","1085.3581183590218","9.57158351183651","0.18296230280646059","10","10","90.4465098632518","0.7976319593197091","0.111427104"
"2026-04-01 07:55:00","2.4883811070131223","120","120","1003.930981187242","8.667387327040672","0.2073650922510935","10","10","83.66091509893683","0.7222822772533892","0.104590562"
"2026-04-01 08:00:00","160.41215379173275","120","120","0.0","23.54657181254797","13.367679482644395","10","10","0.0","1.9622143177123308","0.035329894"
"2026-04-01 08:05:00","156.28761716104665","120","120","0.0","25.629683591504797","13.023968096753887","10","10","0.0","2.135806965958733","0.035159775"
"2026-04-01 08:10:00","151.522716182075","120","120","0.0","28.64958130533168","12.626893015172914","10","10","0.0","2.38746510877764","0.035014358"
"2026-04-01 08:15:00","166.54867832909656","120","120","0.0","24.37235252553471","13.879056527424712","10","10","0.0","2.031029377127892","0.035910086"
"2026-04-01 08:20:00","3.628217082640411","120","120","0.0","27.09376696963032","0.3023514235533676","10","10","0.0","2.25781391413586","0.022560165"
"2026-04-01 08:25:00","5.1611835558247385","120","120","0.0","27.37169924608929","0.4300986296520615","10","10","0.0","2.2809749371741073","0.022711074"
"2026-04-01 08:30:00","4.7603365289051265","120","120","0.0","25.63149738014431","0.39669471074209384","10","10","0.0","2.1359581150120257","0.022532653"
"2026-04-01 08:35:00","3.9749092505787624","120","120","0.0","25.050947469562534","0.3312424375482302","10","10","0.0","2.087578955796878","0.022418821"
"2026-04-01 08:40:00","4.19169891587531","120","120","0.0","27.078174012183656","0.34930824298960916","10","10","0.0","2.2565145010153045","0.022605823"
"2026-04-01 08:45:00","5.548391727992429","120","120","0.0","25.49281825284254","0.46236597733270235","10","10","0.0","2.1244015210702116","0.022586767"
"2026-04-01 08:50:00","0.6005124790418743","120","120","0.0","28.90229464852478","0.05004270658682286","10","10","0.0","2.4085245540437317","0.022458567"
"2026-04-01 08:55:00","6.693707702733022","120","120","0.0","25.889510092228978","0.5578089752277517","10","10","0.0","2.1574591743524145","0.022715268"
"2026-04-01 09:00:00","152.44447908657492","120","120","0.0","24.96123491351424","12.70370659054791","10","10","0.0","2.08010290945952","0.03478381"
"2026-04-01 09:05:00","162.5679192427618","120","120","0.0","24.69660746345801","13.547326603563484","10","10","0.0","2.058050621954834","0.035605377"
"2026-04-01 09:10:00","178.12948080034207","120","120","0.0","22.34769023465542","14.844123400028504","10","10","0.0","1.8623075195546184","0.036706431"
"2026-04-01 09:15:00","148.41789217304265","120","120","0.0","26.06300514366117","12.368157681086887","10","10","0.0","2.1719170953050972","0.034540075"
"2026-04-01 09:20:00","4.980104752115637","120","120","0.0","22.841305597458035","0.41500872934296973","10","10","0.0","1.9034421331215028","0.022318451"
"2026-04-01 09:25:00","4.871581259324263","120","120","0.0","25.210915259237435","0.4059651049436886","10","10","0.0","2.1009096049364526","0.022506875"
"2026-04-01 09:30:00","3.547889144199171","120","120","0.0","24.58499684887587","0.2956574286832642","10","10","0.0","2.0487497374063226","0.022344407"
"2026-04-01 09:35:00","3.3554971704853473","120","120","0.0","26.643563521065115","0.27962476420711224","10","10","0.0","2.2202969600887594","0.022499922"
"2026-04-01 09:40:00","3.877514162950556","120","120","0.0","19.91116511113986","0.32312618024587964","10","10","0.0","1.6592637592616548","0.02198239"
"2026-04-01 09:45:00","3.822242214001955","120","120","0.0","29.714787033043784","0.3185201845001629","10","10","0.0","2.4762322527536487","0.022794752"
"2026-04-01 09:50:00","4.774790459577963","120","120","0.0","23.768792444443015","0.3978992049648302","10","10","0.0","1.9807327037035845","0.022378632"
"2026-04-01 09:55:00","4.9793677746663","120","120","0.0","21.477040032451928","0.41494731455552497","10","10","0.0","1.7897533360376605","0.022204701"
"2026-04-01 10:00:00","171.68816854487682","120","120","0.0","19.51891042637736","14.307347378739735","10","10","0.0","1.62657586886478","0.035933923"
"2026-04-01 10:05:00","165.5238458851609","120","120","0.0","24.674459174054263","13.793653823763409","10","10","0.0","2.0562049311711883","0.035849859"
"2026-04-01 10:10:00","147.85660256276498","120","120","0.0","25.041846682362415","12.321383546897081","10","10","0.0","2.0868205568635343","0.034408204"
"2026-04-01 10:15:00","142.5120161895543","120","120","0.0","26.86088906591832","11.876001349129524","10","10","0.0","2.23840742215986","0.034114409"
"2026-04-01 10:20:00","3.596767195235631","120","120","0.0","27.78196671160072","0.2997305996029692","10","10","0.0","2.315163892633393","0.022614894"
"2026-04-01 10:25:00","3.5959393409601668","120","120","0.0","21.99149724572965","0.29966161174668055","10","10","0.0","1.8326247704774707","0.022132286"
"2026-04-01 10:30:00","4.239320864991328","120","120","0.0","23.88621778681264","0.3532767387492773","10","10","0.0","1.9905181489010533","0.022343795"
"2026-04-01 10:35:00","5.836239154335845","120","120","0.0","27.81734998004266","0.4863532628613204","10","10","0.0","2.3181124983368884","0.022804466"
"2026-04-01 10:40:00","3.893208916146007","120","120","0.0","25.935813124160845","0.3244340763455006","10","10","0.0","2.161317760346737","0.022485752"
"2026-04-01 10:45:00","3.8119250160863647","120","120","0.0","25.67781791412673","0.317660418007197","10","10","0.0","2.1398181595105608","0.022457479"
"2026-04-01 10:50:00","4.402503491559205","120","120","0.0","25.499824592430624","0.3668752909632671","10","10","0.0","2.124985382702552","0.022491861"
"2026-04-01 10:55:00","3.779753493147956","120","120","0.0","24.909570681838648","0.31497945776232966","10","10","0.0","2.075797556819887","0.022390777"
"2026-04-01 11:00:00","157.70218415200705","120","120","0.0","26.663124668181105","13.14184867933392","10","10","0.0","2.2219270556817587","0.035363776"
"2026-04-01 11:05:00","164.941383980113","120","120","0.0","24.501837713816265","13.745115331676082","10","10","0.0","2.0418198094846884","0.035786935"
"2026-04-01 11:10:00","146.6411538622244","120","120","0.0","23.287288629807506","12.220096155185367","10","10","0.0","1.940607385817292","0.034160704"
"2026-04-01 11:15:00","157.03700718589164","120","120","0.0","25.791980157859278","13.086417265490969","10","10","0.0","2.1493316798216062","0.035235749"
"2026-04-01 11:20:00","3.823316452488885","120","120","0.0","21.939344848901758","0.31860970437407377","10","10","0.0","1.8282787374084797","0.022146888"
"2026-04-01 11:25:00","3.7621280716821928","120","120","0.0","24.199105507528362","0.31351067264018273","10","10","0.0","2.0165921256273633","0.022330103"
"2026-04-01 11:30:00","5.033853682373477","120","120","0.0","26.61373137778796","0.4194878068644564","10","10","0.0","2.2178109481489967","0.022637299"
"2026-04-01 11:35:00","2.7210880615483215","120","120","0.0","24.982955060307646","0.22675733846236013","10","10","0.0","2.081912921692304","0.02230867"
"2026-04-01 11:40:00","4.242944733602948","120","120","0.0","25.68947867611272","0.35357872780024563","10","10","0.0","2.1407898896760598","0.022494369"
"2026-04-01 11:45:00","2.3268351923304857","120","120","0.0","21.489895069875015","0.19390293269420714","10","10","0.0","1.790824589156251","0.021984728"
"2026-04-01 11:50:00","2.2769103055622377","120","120","0.0","23.690257082255744","0.1897425254635198","10","10","0.0","1.9741880901879787","0.022163931"
"2026-04-01 11:55:00","5.082420186128487","120","120","0.0","25.392274867757642","0.4235350155107072","10","10","0.0","2.11602290564647","0.022539558"
"2026-04-01 12:00:00","169.141621850014","120","120","0.0","25.938974930553552","14.095135154167831","10","10","0.0","2.1615812442127957","0.036256716"
"2026-04-01 12:05:00","165.97798549737365","120","120","0.0","25.94516993364728","13.831498791447803","10","10","0.0","2.1620974944706064","0.035993596"
"2026-04-01 12:10:00","176.52880595797527","120","120","0.0","30.371796793370542","14.710733829831272","10","10","0.0","2.530983066114212","0.037241717"
"2026-04-01 12:15:00","150.2586934744156","120","120","0.0","28.29518207965269","12.521557789534633","10","10","0.0","2.3579318399710574","0.03487949"
"2026-04-01 12:20:00","4.626146198923069","120","120","0.0","24.030074738547757","0.3855121832435891","10","10","0.0","2.002506228212313","0.022388018"
"2026-04-01 12:25:00","4.131394489866424","120","120","0.0","24.67595209659711","0.3442828741555353","10","10","0.0","2.0563293413830923","0.022400612"
"2026-04-01 12:30:00","5.175546381866904","120","120","0.0","21.686595828121416","0.431295531822242","10","10","0.0","1.8072163190101178","0.022238512"
"2026-04-01 12:35:00","3.5581882913013043","120","120","0.0","24.720437852075175","0.2965156909417753","10","10","0.0","2.060036487672931","0.022356552"
"2026-04-01 12:40:00","3.2728646609751424","120","120","0.0","25.195198250488765","0.2727387217479285","10","10","0.0","2.099599854207397","0.022372339"
"2026-04-01 12:45:00","3.958296207214586","120","120","0.0","25.437548481198487","0.32985801726788216","10","10","0.0","2.1197957067665403","0.022449654"
"2026-04-01 12:50:00","2.251691735543896","120","120","0.0","25.37195608116113","0.18764097796199133","10","10","0.0","2.114329673430094","0.022301971"
"2026-04-01 12:55:00","4.277795125729613","120","120","0.0","26.15864837374335","0.3564829271441344","10","10","0.0","2.1798873644786125","0.02253637"
"2026-04-01 13:00:00","152.8057767154482","120","120","1346.1779204835823","22.57077044324756","12.73381472628735","10","10","112.18149337363185","1.8808975369372967","0.146796206"
"2026-04-01 13:05:00","165.15476825510385","120","120","1401.0347001601144","24.73824828607922","13.762897354591987","10","10","116.75289168000953","2.0615206905066015","0.15257731"
"2026-04-01 13:10:00","143.11865012254066","120","120","1348.9247048426325","25.848341008521857","11.926554176878387","10","10","112.41039207021937","2.1540284173768214","0.146490975"
"2026-04-01 13:15:00","159.02021194169996","120","120","1340.980091880667","27.16218267410099","13.251684328474996","10","10","111.74834099005558","2.263515222841749","0.147263541"
"2026-04-01 13:20:00","4.245402013351453","120","120","1353.3369989354999","23.542934558666502","0.353783501112621","10","10","112.77808324462498","1.9619112132222085","0.135093778"
"2026-04-01 13:25:00","4.885041720444775","120","120","1205.3695868211182","24.733708175817736","0.4070868100370646","10","10","100.44746556842651","2.061142347984811","0.122915695"
"2026-04-01 13:30:00","5.219230958082582","120","120","1132.016644023727","23.642851363568976","0.43493591317354846","10","10","94.33472033531058","1.970237613630748","0.116739894"
"2026-04-01 13:35:00","3.5031667942911886","120","120","1410.6037182473638","24.797148930203896","0.2919305661909324","10","10","117.55030985394697","2.0664290775169913","0.139908669"
"2026-04-01 13:40:00","3.3757807124006978","120","120","1240.8219745522672","27.451911466773378","0.2813150593667248","10","10","103.40183121268893","2.2876592888977814","0.125970806"
"2026-04-01 13:45:00","3.8084024794031572","120","120","1242.1101932528418","26.678882549285778","0.3173668732835964","10","10","103.50918277107014","2.2232402124404813","0.12604979"
"2026-04-01 13:50:00","5.615727772028025","120","120","1363.0509301648096","23.520515183699363","0.46797731433566875","10","10","113.58757751373413","1.9600429319749468","0.136015598"
"2026-04-01 13:55:00","3.5888098565990108","120","120","1296.8685390059254","26.378513213182828","0.29906748804991756","10","10","108.07237825049378","2.1982094344319023","0.130569655"
"2026-04-01 14:00:00","139.47862467299117","120","120","1272.1470020288516","23.888793940809137","11.623218722749264","10","10","106.01225016907097","1.9907328284007613","0.139626202"
"2026-04-01 14:05:00","152.5785531445271","120","120","1195.1112709435881","25.2625857541029","12.71487942871059","10","10","99.59260591196568","2.105215479508575","0.134412701"
"2026-04-01 14:10:00","164.6574476956687","120","120","1309.8618469630048","24.733356681002558","13.721453974639058","10","10","109.15515391358373","2.061113056750213","0.144937721"
"2026-04-01 14:15:00","173.18681690914","120","120","1223.0391251251835","27.718122448591732","14.432234742428331","10","10","101.9199270937653","2.309843537382644","0.138662005"
"2026-04-01 14:20:00","4.573476726397626","120","120","1309.5155044778992","22.88432925267165","0.3811230605331355","10","10","109.12629203982493","1.9070274377226375","0.131414443"
"2026-04-01 14:25:00","3.864834035680028","120","120","1195.4416212352935","24.254694166382603","0.32206950297333564","10","10","99.62013510294112","2.0212245138652167","0.121963429"
"2026-04-01 14:30:00","4.032643612334511","120","120","1265.6706788131173","26.31635869124287","0.3360536343612093","10","10","105.47255656775977","2.1930298909369057","0.12800164"
"2026-04-01 14:35:00","2.177873414767249","120","120","1187.7466500933012","25.713348744795244","0.18148945123060406","10","10","98.9788875077751","2.1427790620662703","0.121303156"
"2026-04-01 14:40:00","4.28999551287967","120","120","1241.3949244121925","23.885560363812484","0.35749962607330577","10","10","103.44957703434937","1.9904633636510403","0.12579754"
"2026-04-01 14:45:00","5.855377950995735","120","120","1249.6155631022218","26.47768774146442","0.4879481625829779","10","10","104.13463025851848","2.206473978455368","0.126829052"
"2026-04-01 14:50:00","4.975676746042725","120","120","1346.4485537380374","26.543954302201897","0.41463972883689376","10","10","112.20404614483644","2.211996191850158","0.134830682"
"2026-04-01 14:55:00","1.6813392765273294","120","120","1307.1851516342936","28.54800929132036","0.14011160637727743","10","10","108.93209596952445","2.3790007742766965","0.131451208"
